"Component","Tool","Image","CVE","Severity","Package","Affected Version","Fix Version","Summary"
"qubership-monitoring-operator","trivy","docker.io/prom/blackbox-exporter:v0.27.0","CVE-2026-39832","HIGH","golang.org/x/crypto","v0.38.0","0.52.0","When adding a key to a remote agent constraint extensions such as restrict-destination-v00@openssh.com were not serialized in the request. Destination restrictions were silently stripped when forwarding keys, allowing unrestricted use of the key on the remote host. The client now serializes all constraint extensions. Additionally, the in-memory keyring returned by NewKeyring() now rejects keys with unsupported constraint extensions instead of silently ignoring them."
"qubership-monitoring-operator","trivy","docker.io/prom/blackbox-exporter:v0.27.0","CVE-2026-39835","HIGH","golang.org/x/crypto","v0.38.0","0.52.0","SSH servers which use CertChecker as a public key callback without setting IsUserAuthority or IsHostAuthority could be caused to panic by a client presenting a certificate. CertChecker now returns an error instead of panicking when these callbacks are nil."
"qubership-monitoring-operator","trivy","docker.io/prom/blackbox-exporter:v0.27.0","CVE-2026-42508","HIGH","golang.org/x/crypto","v0.38.0","0.52.0","Previously, a revoked 'SignatureKey' belonging to a CA was not correctly checked for revocation. Now, both the 'key' and 'key.SignatureKey' are checked for @revoked."
"qubership-monitoring-operator","trivy","docker.io/prom/blackbox-exporter:v0.27.0","CVE-2026-46595","HIGH","golang.org/x/crypto","v0.38.0","0.52.0","Previously, CVE-2024-45337 fixed an authorization bypass for misused ssh server configurations; if any other type of callback is passed other than public key, then the source-address validation would be skipped."
"qubership-monitoring-operator","trivy","docker.io/prom/blackbox-exporter:v0.27.0","CVE-2026-46597","HIGH","golang.org/x/crypto","v0.38.0","0.52.0","An incorrectly placed cast from bytes to int allowed for server-side panic in the AES-GCM packet decoder for well-crafted inputs."
"qubership-monitoring-operator","trivy","docker.io/prom/blackbox-exporter:v0.27.0","CVE-2026-25681","HIGH","golang.org/x/net","v0.40.0","0.55.0","Parsing arbitrary HTML which is then rendered using Render can result in an unexpected HTML tree. This can be leveraged to execute XSS attacks in applications that attempt to sanitize input HTML before rendering."
"qubership-monitoring-operator","trivy","docker.io/prom/blackbox-exporter:v0.27.0","CVE-2026-27136","HIGH","golang.org/x/net","v0.40.0","0.55.0","Parsing arbitrary HTML which is then rendered using Render can result in an unexpected HTML tree. This can be leveraged to execute XSS attacks in applications that attempt to sanitize input HTML before rendering."
"qubership-monitoring-operator","trivy","docker.io/prom/blackbox-exporter:v0.27.0","CVE-2026-33814","HIGH","golang.org/x/net","v0.40.0","0.53.0","When processing HTTP/2 SETTINGS frames, transport will enter an infinite loop of writing CONTINUATION frames if it receives a SETTINGS_MAX_FRAME_SIZE with a value of 0."
"qubership-monitoring-operator","trivy","docker.io/prom/blackbox-exporter:v0.27.0","CVE-2026-39821","HIGH","golang.org/x/net","v0.40.0","0.55.0","The ToASCII and ToUnicode functions incorrectly accept Punycode-encoded labels that decode to an ASCII-only label. For example, ToUnicode(""xn--example-.com"") incorrectly returns the name ""example.com"" rather than an error. This behavior can lead to privilege escalation in programs using the idna package. For example, a program which performs privilege checks on the ASCII hostname may reject ""example.com"" but permit ""xn--example-.com"". If that program subsequently converts the ASCII hostname to Unicode, it will inadvertently permits access to the Unicode name ""example.com""."
"qubership-monitoring-operator","trivy","docker.io/prom/blackbox-exporter:v0.27.0","CVE-2026-46600","HIGH","golang.org/x/net","v0.40.0","0.56.0","Parsing an invalid SVCB or HTTPS RR can panic when the size of a parameter value overflows the message buffer."
"qubership-monitoring-operator","trivy","docker.io/prom/blackbox-exporter:v0.27.0","CVE-2026-56852","HIGH","golang.org/x/text","v0.25.0","0.39.0","A norm.Iter can enter an infinite loop when handling input containing invalid UTF-8 bytes."
"qubership-monitoring-operator","trivy","docker.io/prom/blackbox-exporter:v0.27.0","CVE-2026-33186","CRITICAL","google.golang.org/grpc","v1.72.2","1.79.3","gRPC-Go is the Go language implementation of gRPC. Versions prior to 1.79.3 have an authorization bypass resulting from improper input validation of the HTTP/2 `:path` pseudo-header. The gRPC-Go server was too lenient in its routing logic, accepting requests where the `:path` omitted the mandatory leading slash (e.g., `Service/Method` instead of `/Service/Method`). While the server successfully routed these requests to the correct handler, authorization interceptors (including the official `grpc/authz` package) evaluated the raw, non-canonical path string. Consequently, ""deny"" rules defined using canonical paths (starting with `/`) failed to match the incoming request, allowing it to bypass the policy if a fallback ""allow"" rule was present. This affects gRPC-Go servers that use path-based authorization interceptors, such as the official RBAC implementation in `google.golang.org/grpc/authz` or custom interceptors relying on `info.FullMethod` or `grpc.Method(ctx)`; AND that have a security policy contains specific ""deny"" rules for canonical paths but allows other requests by default (a fallback ""allow"" rule). The vulnerability is exploitable by an attacker who can send raw HTTP/2 frames with malformed `:path` headers directly to the gRPC server. The fix in version 1.79.3 ensures that any request with a `:path` that does not start with a leading slash is immediately rejected with a `codes.Unimplemented` error, preventing it from reaching authorization interceptors or handlers with a non-canonical path string. While upgrading is the most secure and recommended path, users can mitigate the vulnerability using one of the following methods: Use a validating interceptor (recommended mitigation); infrastructure-level normalization; and/or policy hardening."
"qubership-monitoring-operator","trivy","docker.io/prom/blackbox-exporter:v0.27.0","CVE-2026-84304","HIGH","google.golang.org/grpc","v1.72.2","1.83.1","gRPC-Go is the Go language implementation of gRPC. Prior to 1.83.1, internal/transport/transport.go stores each fragmented HTTP/2 DATA frame as a separate recvMsg in recvBuffer, so millions of one-byte frames can consume disproportionate heap memory even when payload bytes remain within connection and stream flow-control windows. An unauthenticated remote attacker can use concurrent multiplexed streams to exhaust process memory and cause a runtime panic or out-of-memory termination. Receive-buffer compaction is enabled by default and can be controlled temporarily with GRPC_GO_EXPERIMENTAL_ENABLE_RECEIVE_BUFFER_COMPACTION. This issue is fixed in version 1.83.1."
"qubership-monitoring-operator","trivy","docker.io/prom/blackbox-exporter:v0.27.0","GHSA-hrxh-6v49-42gf","HIGH","google.golang.org/grpc","v1.72.2","1.82.1","Multiple security vulnerabilities have been identified and addressed in grpc-go affecting the xDS RBAC authorization engine (internal/xds/rbac) and the HTTP/2 transport server implementation (internal/transport). These vulnerabilities could result in:  - Authorization Bypass (Fail-Open) when translating xDS RBAC policies containing `Metadata` or `RequestedServerName` fields. - Denial of Service (High CPU Consumption) due to an HTTP/2 Rapid Reset mitigation bypass during client-initiated stream resets. - Denial of Service (Server Panic) when parsing crafted xDS RBAC policies containing `NOT` rules around unsupported fields.   ### Impact _What kind of vulnerability is it? Who is impacted?_  #### xDS RBAC Authorization Bypass via `Metadata` & `RequestedServerName` matchers  - Affected Component: xDS RBAC  - Impact: When building policy matchers for gRPC RBAC from xDS configurations, unsupported `permission` and `principal` rules (specifically `Metadata` and `RequestedServerName`) were silently ignored and treated as no-ops.   - If an authorization policy relied purely on these matchers for access control, treating those rules as no-ops effectively removed the restrictions. - If these unsupported rules were nested inside logical `NOT` rules (`Permission_NotRule` / `Principal_NotId`) or multi-condition `OR/AND` rules, silently dropping them changed the boolean logic flow of the authorization engine.  As a result, policy evaluation decisions could fail open, allowing unauthorized clients to access protected gRPC services or resources.  #### HTTP/2 Rapid Reset Mitigation Bypass / Denial of Service via Stream Aborts  - Affected Component: HTTP/2 transport - Impact: Earlier mitigations in grpc-go for HTTP/2 Rapid Reset only applied threshold checks to items that directly resulted in control frames being written back to the wire, such as `SETTINGS` ACKs or server-initiated `RST_STREAM`s.  When a client initiated a rapid flood of stream creation (`HEADERS`) immediately followed by stream termination `RST_STREAM`, items queued up in the control buffer without counting against the transport response frame threshold. An attacker can repeatedly trigger this flood sequence to bypass reader blocking, resulting in high CPU usage, and Denial of Service (DoS).  #### Denial of Service (Panic) in xDS RBAC Engine via Unsupported Fields inside NOT Rules  - Affected Component: xDS RBAC  - Impact: The xDS RBAC policy translators recursively generate matchers for nested rules. When a `NOT` rule wrapped an unsupported or unhandled field (such as `SourcedMetadata`), the recursive step returned an empty matcher. This could result in a runtime panic when the RBAC engine attempts to authorize an incoming request.  An attacker or misconfigured/malicious xDS management server delivering an LDS/RDS update containing a `NOT` rule around an unhandled field causes the gRPC server process to crash immediately (CWE-248 / Denial of Service).  ### Patches _Has the problem been patched? What versions should users upgrade to?_  All three issues have been fixed in `master` and will be released in 1.82.1 shortly.  ### Workarounds _Is there a way for users to fix or remediate the vulnerability without upgrading?_  If upgrading grpc-go immediately is not possible, apply the following workarounds based on your deployment architecture:  * For xDS RBAC Vulnerabilities & Panics: Ensure that upstream xDS management servers do not push RBAC policies containing `Metadata`, `RequestedServerName`, or `NOT` rules wrapping unsupported fields (such as `SourcedMetadata`) to grpc-go servers. * For HTTP/2 Rapid Reset DOS: Configure upstream reverse proxies or load balancers (such as Envoy) with strict HTTP/2 `max_concurrent_streams` limits and active rate limiting on `RST_STREAM` frequency per connection.  ### Severity    | Vulnerability | Qualitative Severity | Approximate CVSS v3.1 Score | Primary Impact |   | :--- | :--- | :--- | :--- |   | **xDS RBAC Authorization Bypass** | **High** | `8.2` | Unauthorized Access / Fail-Open |   | **HTTP/2 Rapid Reset DOS Bypass** | **High** | `7.5` | High CPU Consumption / Denial of Service |   | **xDS RBAC Engine Server Panic** | **Medium** | `5.9` | Process Crash / Denial of Service |"
